Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,Size Resp. Header,Size Resp. Body
Wed Sep 02 13:02:47 MYT 2020,Wed Sep 02 13:02:47 MYT 2020,GET,https://www.managebac.cn:443/files/studycase/MB_CS_Mercedes.pdf,200,OK,255,5277421
Wed Sep 02 13:02:50 MYT 2020,Wed Sep 02 13:02:50 MYT 2020,GET,https://www.managebac.cn:443/wp-content/plugins/real3d-flipbook/js/flipbook.min.js,200,OK,283,130121
Wed Sep 02 13:02:51 MYT 2020,Wed Sep 02 13:02:51 MYT 2020,GET,https://www.managebac.cn:443/wp-content/plugins/real3d-flipbook/js/flipbook.webgl.min.js,200,OK,282,70201
Wed Sep 02 13:02:52 MYT 2020,Wed Sep 02 13:02:52 MYT 2020,GET,https://www.managebac.cn:443/images/lms/enterprise/single-on-single.svg,200,OK,249,12800
Wed Sep 02 13:02:53 MYT 2020,Wed Sep 02 13:02:53 MYT 2020,GET,https://www.managebac.cn:443/wp-content/cache/min/1/wp-content/plugins/real3d-flipbook/js/embed-4170c9aaa7eeb8028b8ad34f6b185249.js,200,OK,281,10086
Wed Sep 02 13:02:53 MYT 2020,Wed Sep 02 13:02:53 MYT 2020,GET,https://www.managebac.cn:443/wp-content/cache/min/1/wp-content/plugins/real3d-flipbook/js/embed-4170c9aaa7eeb8028b8ad34f6b185249.js,200,OK,281,10086
Wed Sep 02 13:02:53 MYT 2020,Wed Sep 02 13:02:53 MYT 2020,GET,https://www.managebac.cn:443/wp-content/plugins/real3d-flipbook/js/flipbook.webgl.min.js,200,OK,282,70201
Wed Sep 02 13:02:53 MYT 2020,Wed Sep 02 13:02:53 MYT 2020,GET,https://www.managebac.cn:443/wp-content/plugins/real3d-flipbook/js/three.min.js,200,OK,283,482179
Wed Sep 02 13:02:54 MYT 2020,Wed Sep 02 13:02:54 MYT 2020,GET,https://www.managebac.cn:443/wp-content/cache/min/1/wp-content/plugins/real3d-flipbook/js/embed-4170c9aaa7eeb8028b8ad34f6b185249.js,200,OK,281,10086
Wed Sep 02 13:02:54 MYT 2020,Wed Sep 02 13:02:54 MYT 2020,GET,https://www.managebac.cn:443/images/lms/enterprise/extensive.svg,200,OK,249,14077
Wed Sep 02 13:02:55 MYT 2020,Wed Sep 02 13:02:55 MYT 2020,GET,https://www.managebac.cn:443/images/lms/enterprise/roadmad.svg,200,OK,249,19095
Wed Sep 02 13:02:55 MYT 2020,Wed Sep 02 13:02:55 MYT 2020,GET,https://www.managebac.cn:443/about/,200,OK,279,66651
Wed Sep 02 13:02:55 MYT 2020,Wed Sep 02 13:02:55 MYT 2020,GET,https://www.managebac.cn:443/images/lms/enterprise/access.svg,200,OK,249,12787
Wed Sep 02 13:02:56 MYT 2020,Wed Sep 02 13:02:56 MYT 2020,GET,https://www.managebac.cn:443/images/smartprep/smartprep-logo-color.svg,200,OK,248,6722
Wed Sep 02 13:02:56 MYT 2020,Wed Sep 02 13:02:56 MYT 2020,GET,https://www.managebac.cn:443/files/studycase/MB_CS_GWA.pdf,200,OK,255,5922609
Wed Sep 02 13:02:57 MYT 2020,Wed Sep 02 13:02:57 MYT 2020,GET,https://www.managebac.cn:443/files/studycase/MB_CS_SSICP.pdf,200,OK,255,7403227
Wed Sep 02 13:02:58 MYT 2020,Wed Sep 02 13:02:58 MYT 2020,GET,https://www.managebac.cn:443/images/lms/enterprise/sync.svg,200,OK,247,3220
Wed Sep 02 13:02:58 MYT 2020,Wed Sep 02 13:02:58 MYT 2020,GET,https://www.managebac.cn:443/images/lms/enterprise/audit.svg,200,OK,249,23588
Wed Sep 02 13:02:58 MYT 2020,Wed Sep 02 13:02:58 MYT 2020,GET,https://www.managebac.cn:443/wp-content/plugins/real3d-flipbook/js/three.min.js,200,OK,283,482179
Wed Sep 02 13:02:58 MYT 2020,Wed Sep 02 13:02:58 MYT 2020,GET,https://www.managebac.cn:443/images/smartprep/smartprep-logo-color.svg,200,OK,248,6722
Wed Sep 02 13:02:59 MYT 2020,Wed Sep 02 13:02:59 MYT 2020,GET,https://www.managebac.cn:443/images/lms/enterprise/security.svg,200,OK,249,14093
Wed Sep 02 13:02:59 MYT 2020,Wed Sep 02 13:02:59 MYT 2020,GET,https://www.managebac.cn:443/wp-includes/js/comment-reply.min.js,200,OK,279,2420
Wed Sep 02 13:02:59 MYT 2020,Wed Sep 02 13:02:59 MYT 2020,GET,https://www.managebac.cn:443/images/lms/enterprise/responsive.svg,200,OK,248,5930
Wed Sep 02 13:02:59 MYT 2020,Wed Sep 02 13:02:59 MYT 2020,GET,https://www.managebac.cn:443/terms/cookie-policy/,200,OK,279,40654
Wed Sep 02 13:02:59 MYT 2020,Wed Sep 02 13:02:59 MYT 2020,GET,https://www.managebac.cn:443/terms/privacy-policy/,200,OK,279,70641
Wed Sep 02 13:03:00 MYT 2020,Wed Sep 02 13:03:00 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-95,200,OK,279,42470
Wed Sep 02 13:03:00 MYT 2020,Wed Sep 02 13:03:00 MYT 2020,GET,https://www.managebac.cn:443/terms/gdpr/,200,OK,279,62555
Wed Sep 02 13:03:00 MYT 2020,Wed Sep 02 13:03:00 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-95,200,OK,279,42470
Wed Sep 02 13:03:00 MYT 2020,Wed Sep 02 13:03:00 MYT 2020,GET,https://www.managebac.cn:443/images/lms/enterprise/sla.svg,200,OK,249,15705
Wed Sep 02 13:03:00 MYT 2020,Wed Sep 02 13:03:00 MYT 2020,GET,https://www.managebac.cn:443/blog/company-update-hague,200,OK,279,41770
Wed Sep 02 13:03:00 MYT 2020,Wed Sep 02 13:03:00 MYT 2020,GET,https://www.managebac.cn:443/blog/company-update-hague,200,OK,279,41770
Wed Sep 02 13:03:01 MYT 2020,Wed Sep 02 13:03:01 MYT 2020,GET,https://www.managebac.cn:443/blog/new-admin-teacher-ui,200,OK,279,43229
Wed Sep 02 13:03:01 MYT 2020,Wed Sep 02 13:03:01 MYT 2020,GET,https://www.managebac.cn:443/blog/new-admin-teacher-ui,200,OK,279,43229
Wed Sep 02 13:03:01 MYT 2020,Wed Sep 02 13:03:01 MYT 2020,GET,https://www.managebac.cn:443/blog/personal-codes-candidate-session-numbers-calendars-may-2018-exams,200,OK,279,42776
Wed Sep 02 13:03:02 MYT 2020,Wed Sep 02 13:03:02 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-81,200,OK,279,40549
Wed Sep 02 13:03:02 MYT 2020,Wed Sep 02 13:03:02 MYT 2020,GET,https://www.managebac.cn:443/blog/managebac-road-map,200,OK,279,40689
Wed Sep 02 13:03:02 MYT 2020,Wed Sep 02 13:03:02 MYT 2020,GET,https://www.managebac.cn:443/blog/managebac-road-map,200,OK,279,40689
Wed Sep 02 13:03:02 MYT 2020,Wed Sep 02 13:03:02 MYT 2020,GET,https://www.managebac.cn:443/blog/introducing-accounts-portal,200,OK,279,48885
Wed Sep 02 13:03:02 MYT 2020,Wed Sep 02 13:03:02 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-94,200,OK,279,42528
Wed Sep 02 13:03:02 MYT 2020,Wed Sep 02 13:03:02 MYT 2020,GET,https://www.managebac.cn:443/blog/objectives-criteria-updates-middle-years-programme,200,OK,279,43631
Wed Sep 02 13:03:03 MYT 2020,Wed Sep 02 13:03:03 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-78,200,OK,279,41881
Wed Sep 02 13:03:03 MYT 2020,Wed Sep 02 13:03:03 MYT 2020,GET,https://www.managebac.cn:443/blog/introducing-accounts-portal,200,OK,279,48885
Wed Sep 02 13:03:03 MYT 2020,Wed Sep 02 13:03:03 MYT 2020,GET,https://www.managebac.cn:443/blog/announcing-integration-assessprep-eassessment-preparation,200,OK,279,43271
Wed Sep 02 13:03:03 MYT 2020,Wed Sep 02 13:03:03 MYT 2020,GET,https://www.managebac.cn:443/blog/company-update-yokohama,200,OK,279,41167
Wed Sep 02 13:03:03 MYT 2020,Wed Sep 02 13:03:03 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-76,200,OK,279,41317
Wed Sep 02 13:03:03 MYT 2020,Wed Sep 02 13:03:03 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-76,200,OK,279,41317
Wed Sep 02 13:03:04 MYT 2020,Wed Sep 02 13:03:04 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-93,200,OK,279,44245
Wed Sep 02 13:03:04 MYT 2020,Wed Sep 02 13:03:04 MYT 2020,GET,https://www.managebac.cn:443/blog/company-update-yokohama,200,OK,279,41167
Wed Sep 02 13:03:05 MYT 2020,Wed Sep 02 13:03:05 MYT 2020,GET,https://www.managebac.cn:443/blog/from-the-support-desk-managing-cas-experiences,200,OK,279,47561
Wed Sep 02 13:03:05 MYT 2020,Wed Sep 02 13:03:05 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-93,200,OK,279,44245
Wed Sep 02 13:03:05 MYT 2020,Wed Sep 02 13:03:05 MYT 2020,GET,https://www.managebac.cn:443/blog/category/announcements/,200,OK,279,49490
Wed Sep 02 13:03:05 MYT 2020,Wed Sep 02 13:03:05 MYT 2020,GET,https://www.managebac.cn:443/blog/from-the-support-desk-managing-cas-experiences,200,OK,279,47561
Wed Sep 02 13:03:05 MYT 2020,Wed Sep 02 13:03:05 MYT 2020,GET,https://www.managebac.cn:443/blog/company-update-berlin,200,OK,279,41018
Wed Sep 02 13:03:06 MYT 2020,Wed Sep 02 13:03:06 MYT 2020,GET,https://www.managebac.cn:443/blog/category/managebac/,200,OK,279,49052
Wed Sep 02 13:03:06 MYT 2020,Wed Sep 02 13:03:06 MYT 2020,GET,https://www.managebac.cn:443/blog/category/announcements/,200,OK,279,49490
Wed Sep 02 13:03:06 MYT 2020,Wed Sep 02 13:03:06 MYT 2020,GET,https://www.managebac.cn:443/blog/managebac-reporting-workshop-in-hongkong-recap,200,OK,279,43775
Wed Sep 02 13:03:07 MYT 2020,Wed Sep 02 13:03:07 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-72,200,OK,279,40418
Wed Sep 02 13:03:07 MYT 2020,Wed Sep 02 13:03:07 MYT 2020,GET,https://www.managebac.cn:443/blog/category/diploma/,200,OK,279,46710
Wed Sep 02 13:03:07 MYT 2020,Wed Sep 02 13:03:07 MYT 2020,GET,https://www.managebac.cn:443/blog/company-update-berlin,200,OK,279,41018
Wed Sep 02 13:03:08 MYT 2020,Wed Sep 02 13:03:08 MYT 2020,GET,https://www.managebac.cn:443/blog/welcome-new-managebac-schools-28,200,OK,279,41587
Wed Sep 02 13:03:09 MYT 2020,Wed Sep 02 13:03:09 MYT 2020,GET,https://www.managebac.cn:443/blog/category/diploma/page/2,200,OK,279,47453
Wed Sep 02 13:03:09 MYT 2020,Wed Sep 02 13:03:09 MYT 2020,GET,https://www.managebac.cn:443/blog/welcome-new-managebac-schools-28,200,OK,279,41587
Wed Sep 02 13:03:09 MYT 2020,Wed Sep 02 13:03:09 MYT 2020,GET,https://www.managebac.cn:443/blog/category/announcements/page/2,200,OK,279,47369
Wed Sep 02 13:03:09 MYT 2020,Wed Sep 02 13:03:09 MYT 2020,GET,https://www.managebac.cn:443/blog/managebac-reporting-workshop-in-beijing-recap,200,OK,448,43477
Wed Sep 02 13:03:09 MYT 2020,Wed Sep 02 13:03:09 MYT 2020,GET,https://www.managebac.cn:443/blog/managebac-reporting-workshop-in-beijing-recap,200,OK,448,43477
Wed Sep 02 13:03:09 MYT 2020,Wed Sep 02 13:03:09 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-69,200,OK,279,41507
Wed Sep 02 13:03:10 MYT 2020,Wed Sep 02 13:03:10 MYT 2020,GET,https://www.managebac.cn:443/blog/join-us-for-a-complimentary-reporting-workshop-in-hong-kong,200,OK,279,44161
Wed Sep 02 13:03:10 MYT 2020,Wed Sep 02 13:03:10 MYT 2020,GET,https://www.managebac.cn:443/reviews/,200,OK,279,56336
Wed Sep 02 13:03:10 MYT 2020,Wed Sep 02 13:03:10 MYT 2020,GET,https://www.managebac.cn:443/blog/join-us-for-a-complimentary-reporting-workshop-in-hong-kong,200,OK,279,44161
Wed Sep 02 13:03:10 MYT 2020,Wed Sep 02 13:03:10 MYT 2020,GET,https://www.managebac.cn:443/blog/category/company/,200,OK,279,45802
Wed Sep 02 13:03:10 MYT 2020,Wed Sep 02 13:03:10 MYT 2020,GET,https://www.managebac.cn:443/blog/category/managebac/page/2,200,OK,279,45729
Wed Sep 02 13:03:11 MYT 2020,Wed Sep 02 13:03:11 MYT 2020,GET,https://www.managebac.cn:443,200,OK,279,58422
Wed Sep 02 13:03:11 MYT 2020,Wed Sep 02 13:03:11 MYT 2020,GET,https://www.managebac.cn:443/blog/category/myp/,200,OK,279,46414
Wed Sep 02 13:03:11 MYT 2020,Wed Sep 02 13:03:11 MYT 2020,GET,https://www.managebac.cn:443/blog/category/company/page/2,200,OK,279,47762
Wed Sep 02 13:03:12 MYT 2020,Wed Sep 02 13:03:12 MYT 2020,GET,https://www.managebac.cn:443/blog/category/pyp/,200,OK,279,48334
Wed Sep 02 13:03:12 MYT 2020,Wed Sep 02 13:03:12 MYT 2020,GET,https://www.managebac.cn:443/blog/category/mb-reports/,200,OK,279,49102
Wed Sep 02 13:03:12 MYT 2020,Wed Sep 02 13:03:12 MYT 2020,GET,https://www.managebac.cn:443/wp-content/plugins/ajax-load-more/core/js/ajax-load-more.min.js,200,OK,281,27138
Wed Sep 02 13:03:13 MYT 2020,Wed Sep 02 13:03:13 MYT 2020,GET,https://www.managebac.cn:443/blog/category/myp/page/2,200,OK,279,48392
Wed Sep 02 13:03:13 MYT 2020,Wed Sep 02 13:03:13 MYT 2020,GET,https://www.managebac.cn:443/blog/category/mb-reports/page/2,200,OK,279,47875
Wed Sep 02 13:03:14 MYT 2020,Wed Sep 02 13:03:14 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-74,200,OK,279,40752
Wed Sep 02 13:03:14 MYT 2020,Wed Sep 02 13:03:14 MYT 2020,GET,https://www.managebac.cn:443/blog/category/pyp/page/2,200,OK,279,49293
Wed Sep 02 13:03:14 MYT 2020,Wed Sep 02 13:03:14 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-74,200,OK,279,40752
Wed Sep 02 13:03:14 MYT 2020,Wed Sep 02 13:03:14 MYT 2020,GET,https://www.managebac.cn:443/blog/network-incident-identified-2,200,OK,279,42263
Wed Sep 02 13:03:14 MYT 2020,Wed Sep 02 13:03:14 MYT 2020,GET,https://www.managebac.cn:443/blog/gdpr-compliance-protecting-customer-data,200,OK,279,53466
Wed Sep 02 13:03:14 MYT 2020,Wed Sep 02 13:03:14 MYT 2020,GET,https://www.managebac.cn:443/blog/announcing-certification-isoiec-270012013,200,OK,279,42233
Wed Sep 02 13:03:15 MYT 2020,Wed Sep 02 13:03:15 MYT 2020,GET,https://www.managebac.cn:443/blog/attendance-by-programme-academic-term,200,OK,279,43857
Wed Sep 02 13:03:15 MYT 2020,Wed Sep 02 13:03:15 MYT 2020,GET,https://www.managebac.cn:443/blog/category/technology/,200,OK,279,47419
Wed Sep 02 13:03:16 MYT 2020,Wed Sep 02 13:03:16 MYT 2020,GET,https://www.managebac.cn:443/blog/announcing-lti-certification-new-integration-turnitin,200,OK,279,43918
Wed Sep 02 13:03:16 MYT 2020,Wed Sep 02 13:03:16 MYT 2020,GET,https://www.managebac.cn:443/blog/attendance-by-programme-academic-term,200,OK,279,43857
Wed Sep 02 13:03:16 MYT 2020,Wed Sep 02 13:03:16 MYT 2020,GET,https://www.managebac.cn:443/blog/managebac-openapply-integration-update,200,OK,279,41967
Wed Sep 02 13:03:16 MYT 2020,Wed Sep 02 13:03:16 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-50,200,OK,279,42145
Wed Sep 02 13:03:17 MYT 2020,Wed Sep 02 13:03:17 MYT 2020,GET,https://www.managebac.cn:443/blog/scheduled-downtime-december-23,200,OK,279,41308
Wed Sep 02 13:03:17 MYT 2020,Wed Sep 02 13:03:17 MYT 2020,GET,https://www.managebac.cn:443/blog/company-update-in-hong-kong,200,OK,279,41415
Wed Sep 02 13:03:17 MYT 2020,Wed Sep 02 13:03:17 MYT 2020,GET,https://www.managebac.cn:443/blog/preview-bridgeu-managebac-integration,200,OK,279,45183
Wed Sep 02 13:03:17 MYT 2020,Wed Sep 02 13:03:17 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-50,200,OK,279,42145
Wed Sep 02 13:03:18 MYT 2020,Wed Sep 02 13:03:18 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-44,200,OK,279,43702
Wed Sep 02 13:03:18 MYT 2020,Wed Sep 02 13:03:18 MYT 2020,GET,https://www.managebac.cn:443/blog/mbatiborl2017,200,OK,279,42994
Wed Sep 02 13:03:18 MYT 2020,Wed Sep 02 13:03:18 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-44,200,OK,279,43702
Wed Sep 02 13:03:19 MYT 2020,Wed Sep 02 13:03:19 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-34,200,OK,279,41633
Wed Sep 02 13:03:20 MYT 2020,Wed Sep 02 13:03:20 MYT 2020,GET,https://www.managebac.cn:443/files/studycase/MB_CS_BIS.pdf,200,OK,255,7670938
Wed Sep 02 13:03:20 MYT 2020,Wed Sep 02 13:03:20 MYT 2020,GET,https://www.managebac.cn:443/blog/category/technology/page/2,200,OK,279,48240
Wed Sep 02 13:03:20 MYT 2020,Wed Sep 02 13:03:20 MYT 2020,GET,https://www.managebac.cn:443/blog/announcing-integration-parents-evening-system,200,OK,279,43111
Wed Sep 02 13:03:20 MYT 2020,Wed Sep 02 13:03:20 MYT 2020,GET,https://www.managebac.cn:443/blog/announcing-integration-parents-evening-system,200,OK,279,43111
Wed Sep 02 13:03:20 MYT 2020,Wed Sep 02 13:03:20 MYT 2020,GET,https://www.managebac.cn:443/blog/scheduled-downtime-sep-23,200,OK,279,40419
Wed Sep 02 13:03:20 MYT 2020,Wed Sep 02 13:03:20 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-49,200,OK,279,44098
Wed Sep 02 13:03:20 MYT 2020,Wed Sep 02 13:03:20 MYT 2020,GET,https://www.managebac.cn:443/blog/category/technology/page/2,200,OK,279,48240
Wed Sep 02 13:03:21 MYT 2020,Wed Sep 02 13:03:21 MYT 2020,GET,https://www.managebac.cn:443/blog/scheduled-downtime-4,200,OK,279,40384
Wed Sep 02 13:03:22 MYT 2020,Wed Sep 02 13:03:22 MYT 2020,GET,https://www.managebac.cn:443/blog/category/openapply/,200,OK,279,46473
Wed Sep 02 13:03:22 MYT 2020,Wed Sep 02 13:03:22 MYT 2020,GET,https://www.managebac.cn:443/blog/category/product-updates/,200,OK,279,49456
Wed Sep 02 13:03:22 MYT 2020,Wed Sep 02 13:03:22 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-34,200,OK,279,41633
Wed Sep 02 13:03:22 MYT 2020,Wed Sep 02 13:03:22 MYT 2020,GET,https://www.managebac.cn:443/blog/seamlessly-register-students-pamoja,200,OK,279,44105
Wed Sep 02 13:03:22 MYT 2020,Wed Sep 02 13:03:22 MYT 2020,GET,https://www.managebac.cn:443/blog/join-us-at-the-ibap-conference-in-yokohama,200,OK,279,44994
Wed Sep 02 13:03:22 MYT 2020,Wed Sep 02 13:03:22 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-33,200,OK,279,41859
Wed Sep 02 13:03:23 MYT 2020,Wed Sep 02 13:03:23 MYT 2020,GET,https://www.managebac.cn:443/blog/category/support/,200,OK,279,47786
Wed Sep 02 13:03:23 MYT 2020,Wed Sep 02 13:03:23 MYT 2020,GET,https://www.managebac.cn:443/blog/scheduled-downtime-3,200,OK,279,40220
Wed Sep 02 13:03:23 MYT 2020,Wed Sep 02 13:03:23 MYT 2020,GET,https://www.managebac.cn:443/blog/phase-1-isams-managebac-integration,200,OK,279,42542
Wed Sep 02 13:03:23 MYT 2020,Wed Sep 02 13:03:23 MYT 2020,GET,https://www.managebac.cn:443/blog/category/integration/,200,OK,279,46588
Wed Sep 02 13:03:23 MYT 2020,Wed Sep 02 13:03:23 MYT 2020,GET,https://www.managebac.cn:443/blog/category/attendance/,200,OK,279,46048
Wed Sep 02 13:03:24 MYT 2020,Wed Sep 02 13:03:24 MYT 2020,GET,https://www.managebac.cn:443/blog/category/product-updates/page/2,200,OK,298,46543
Wed Sep 02 13:03:24 MYT 2020,Wed Sep 02 13:03:24 MYT 2020,GET,https://www.managebac.cn:443/blog/category/support/page/2,200,OK,279,46606
Wed Sep 02 13:03:24 MYT 2020,Wed Sep 02 13:03:24 MYT 2020,GET,https://www.managebac.cn:443/blog/category/openapply/page/2,200,OK,279,46275
Wed Sep 02 13:03:24 MYT 2020,Wed Sep 02 13:03:24 MYT 2020,GET,https://www.managebac.cn:443/blog/category/integration/page/2,200,OK,279,46657
Wed Sep 02 13:03:25 MYT 2020,Wed Sep 02 13:03:25 MYT 2020,GET,https://www.managebac.cn:443/blog/category/attendance/page/2,200,OK,279,47079
Wed Sep 02 13:03:25 MYT 2020,Wed Sep 02 13:03:25 MYT 2020,GET,https://www.managebac.cn:443/blog/scheduled-managebac-server-maintenance-4,200,OK,279,40461
Wed Sep 02 13:03:26 MYT 2020,Wed Sep 02 13:03:26 MYT 2020,GET,https://www.managebac.cn:443/blog/category/attendance/page/2,200,OK,279,47079
Wed Sep 02 13:03:26 MYT 2020,Wed Sep 02 13:03:26 MYT 2020,GET,https://www.managebac.cn:443/blog/scheduled-managebac-server-maintenance-5,200,OK,450,40776
Wed Sep 02 13:03:26 MYT 2020,Wed Sep 02 13:03:26 MYT 2020,GET,https://www.managebac.cn:443/blog/category/maintenance/,200,OK,279,44667
Wed Sep 02 13:03:27 MYT 2020,Wed Sep 02 13:03:27 MYT 2020,GET,https://www.managebac.cn:443/blog/category/maintenance/page/2,200,OK,279,44997
Wed Sep 02 13:03:29 MYT 2020,Wed Sep 02 13:03:29 MYT 2020,GET,https://www.managebac.cn:443/files/studycase/MB_CS_BIS.pdf,200,OK,255,7670938
Wed Sep 02 13:03:34 MYT 2020,Wed Sep 02 13:03:34 MYT 2020,GET,https://www.managebac.cn:443/blog/announcing-managebac-webinars-2018,200,OK,279,42002
Wed Sep 02 13:03:34 MYT 2020,Wed Sep 02 13:03:34 MYT 2020,GET,https://www.managebac.cn:443/blog/candidate-session-numbers-for-may-2017-exams,200,OK,279,41592
Wed Sep 02 13:03:35 MYT 2020,Wed Sep 02 13:03:35 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-92,200,OK,279,41706
Wed Sep 02 13:03:36 MYT 2020,Wed Sep 02 13:03:36 MYT 2020,GET,https://www.managebac.cn:443/blog/releasing-today-introducing-vantage-reader,200,OK,279,45337
Wed Sep 02 13:03:37 MYT 2020,Wed Sep 02 13:03:37 MYT 2020,GET,https://www.managebac.cn:443/files/studycase/MB_CS_ISOCS.pdf,200,OK,255,8280619
Wed Sep 02 13:03:37 MYT 2020,Wed Sep 02 13:03:37 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-90,200,OK,279,41702
Wed Sep 02 13:03:37 MYT 2020,Wed Sep 02 13:03:37 MYT 2020,GET,https://www.managebac.cn:443/blog/category/announcements/page/3,200,OK,279,45687
Wed Sep 02 13:03:38 MYT 2020,Wed Sep 02 13:03:38 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-91,200,OK,450,43532
Wed Sep 02 13:03:38 MYT 2020,Wed Sep 02 13:03:38 MYT 2020,GET,https://www.managebac.cn:443/blog/category/diploma/page/3,200,OK,348,48006
Wed Sep 02 13:03:39 MYT 2020,Wed Sep 02 13:03:39 MYT 2020,GET,https://www.managebac.cn:443/blog/happy-new-year-from-managebac,200,OK,279,64357
Wed Sep 02 13:03:39 MYT 2020,Wed Sep 02 13:03:39 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-89,200,OK,279,42886
Wed Sep 02 13:03:39 MYT 2020,Wed Sep 02 13:03:39 MYT 2020,GET,https://www.managebac.cn:443/blog/category/managebac/page/3,200,OK,279,45328
Wed Sep 02 13:03:39 MYT 2020,Wed Sep 02 13:03:39 MYT 2020,GET,https://www.managebac.cn:443/blog/launchpad-single-sign-on-update,200,OK,279,41938
Wed Sep 02 13:03:40 MYT 2020,Wed Sep 02 13:03:40 MYT 2020,GET,https://www.managebac.cn:443/blog/join-us-for-a-complimentary-reporting-workshop-in-beijing,200,OK,279,44095
Wed Sep 02 13:03:40 MYT 2020,Wed Sep 02 13:03:40 MYT 2020,GET,https://www.managebac.cn:443/blog/join-us-for-a-complimentary-reporting-workshop-in-beijing,200,OK,279,44095
Wed Sep 02 13:03:40 MYT 2020,Wed Sep 02 13:03:40 MYT 2020,GET,https://www.managebac.cn:443/blog/registration-is-open-managebac-user-group-conference-berlin,200,OK,279,44146
Wed Sep 02 13:03:40 MYT 2020,Wed Sep 02 13:03:40 MYT 2020,GET,https://www.managebac.cn:443/blog/join-us-at-the-ib-aem-conference-in-barcelona,200,OK,279,47511
Wed Sep 02 13:03:41 MYT 2020,Wed Sep 02 13:03:41 MYT 2020,GET,https://www.managebac.cn:443/blog/join-us-at-the-ib-aem-conference-in-barcelona,200,OK,279,47511
Wed Sep 02 13:03:41 MYT 2020,Wed Sep 02 13:03:41 MYT 2020,GET,https://www.managebac.cn:443/blog/registration-is-open-managebac-user-group-conference-berlin,200,OK,279,44146
Wed Sep 02 13:03:41 MYT 2020,Wed Sep 02 13:03:41 MYT 2020,GET,https://www.managebac.cn:443/blog/managebac-workshops-in-the-netherlands-recap,200,OK,279,43924
Wed Sep 02 13:03:41 MYT 2020,Wed Sep 02 13:03:41 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-61,200,OK,279,40655
Wed Sep 02 13:03:42 MYT 2020,Wed Sep 02 13:03:42 MYT 2020,GET,https://www.managebac.cn:443/blog/new-parent-user-interface,200,OK,279,42532
Wed Sep 02 13:03:42 MYT 2020,Wed Sep 02 13:03:42 MYT 2020,GET,https://www.managebac.cn:443/blog/save-the-date-managebac-user-group-conference-berlin,200,OK,279,44520
Wed Sep 02 13:03:42 MYT 2020,Wed Sep 02 13:03:42 MYT 2020,GET,https://www.managebac.cn:443/blog/ib-americas-toronto-breakfast-recap,200,OK,279,43662
Wed Sep 02 13:03:43 MYT 2020,Wed Sep 02 13:03:43 MYT 2020,GET,https://www.managebac.cn:443/blog/join-us-for-a-complimentary-reporting-workshop-in-the-netherlands,200,OK,279,45964
Wed Sep 02 13:03:43 MYT 2020,Wed Sep 02 13:03:43 MYT 2020,GET,https://www.managebac.cn:443/blog/category/pyp/page/3,200,OK,279,47833
Wed Sep 02 13:03:44 MYT 2020,Wed Sep 02 13:03:44 MYT 2020,GET,https://www.managebac.cn:443/blog/category/myp/page/3,200,OK,348,48285
Wed Sep 02 13:03:44 MYT 2020,Wed Sep 02 13:03:44 MYT 2020,GET,https://www.managebac.cn:443/blog/were-delighted-to-announce-an-integration-partnership-with-pamoja,200,OK,279,43657
Wed Sep 02 13:03:44 MYT 2020,Wed Sep 02 13:03:44 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-23,200,OK,279,42444
Wed Sep 02 13:03:45 MYT 2020,Wed Sep 02 13:03:45 MYT 2020,GET,https://www.managebac.cn:443/blog/category/company/page/3,200,OK,279,47950
Wed Sep 02 13:03:45 MYT 2020,Wed Sep 02 13:03:45 MYT 2020,GET,https://www.managebac.cn:443/blog/feature-friday-26,200,OK,448,41595
